in:Index,out:WWR_Skylight,out:WWR_Skylight_Vertical_Shading_Divided,out:H_Skylight,out:W_Skylight,out:SH_Skylight,out:Distance_A_Skylight,out:Distance_B_Skylight,out:WWR_Corridor,out:H_Corridor,out:W_Corridor,out:SH_Corridor,out:Distance_A_Corridor,out:Distance_B_Corridor,out:Degree,out:Overhang_Angle,out:Overhang_Length,out:Overhang_Movement_Distance,out:Vertical_Shading_Number,out:Vertical_Shading_Width,out:Vertical_Shading_Length,out:W_Skylight_Vertical_Shading_Divided,out:Vertiacl_Shading_Top_Left_Movement_Distance,out:Vertiacl_Shading_Top_Right_Movement_Distance,out:Hypervolume,out:Rank,out:EUI,out:sDA,out:sGA,out:UDI,out:SVF,out:PMV
1721,40,33,2.6,4.2,0.4,0.5,3.2,40,1.8,6,1,0.1,0.1,0,20,1,0.6,5,0.2,0.1,0.85,0.05,0.1,1,82.407,1,0.916667,71.258704,24.724505,2,-999
1722,55,41,2.1,7.1,0.9,0.8,0,10,0.8,3.4,2,0.5,2.3,0,-60,0.7,0.1,3,0.9,0.5,2.65,0.2,0.15,0.996914,82.613,0.996914,0.901235,75.299259,38.466723,5,-999
1723,45,42,1.6,7.6,1,0.2,0.1,25,1.5,4.5,1,0.8,0.9,0,-20,0.5,0.4,2,0.5,0.2,7.1,0.15,0.35,1,83.608,1,0.845679,68.220432,37.444475,3,-999
1724,35,35,1.5,6.3,0.9,1,0.6,30,1.4,5.8,0.8,0.1,0.3,0,80,1.3,0.9,4,0.02,0.6,2.08,0,0,0.993827,81.79,0.993827,0.910494,75.254475,21.034902,1,-999
1725,30,29,2,4,1,3.4,0.5,15,1.2,3.4,0.9,0.8,2.0,0,50,1.4,0.2,5,0.2,0.8,0.98,0,0,0.654321,80.59,0.654321,0.966049,78.169722,16.227142,0,-999
1726,65,58,2.3,7.6,0.7,0.1,0.2,25,2,3.4,0.8,1.3,1.5,0,-30,1.7,0.3,9,0.1,0.4,0.85,0.05,0.05,1,82.099,1,0.87037,66.423611,28.966312,7,-999
1727,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.993827,82.27,0.993827,0.929012,77.187284,25.133673,4,-999
1728,30,29,2,4,1,3.6,0.3,10,0.8,3.4,2,0,2.8,0,-80,0.5,0.6,5,0.2,0.1,0.98,0,0,0.712963,81.379,0.712963,0.932099,76.999105,39.785624,0,-999
1729,30,29,1.8,4.5,0.9,1.2,2.2,15,0.7,5.8,2,0.2,0.2,0,-70,0.5,0.9,5,0.2,0.1,1.1,0,0,0.966049,81.619,0.966049,0.938272,77.214074,36.716795,0,-999
1730,30,29,2,4,0.8,0.7,3.2,10,0.7,3.9,2,1.7,0.6,0,20,0.4,0.9,3,1,0.1,1.98,0,0,0.790123,81.996,0.790123,0.950617,77.23179,33.645156,0,-999
1731,60,41,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,0.5,2.3,0,20,0.5,0.1,7,0.4,0.1,0.88,0,0.15,1,82.819,1,0.919753,75.866204,40.020412,6,-999
1732,60,32,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,1.1,1.7,0,80,0.6,0.1,5,0.9,0.3,1.02,0.6,0.3,0.91358,80.933,0.91358,0.941358,78.682623,39.4412,6,-999
1733,70,63,2.6,7.3,0.4,0,0.6,40,1.8,6,0.8,0,0.2,0,-80,0.1,0.1,9,0.1,1,0.81,0,0,1,82.064,1,0.817901,63.073457,20.084321,8,-999
1734,55,48,1.9,7.8,0.8,0,0.1,30,1.5,5.4,0.9,0.2,0.6,0,60,1.1,0.4,2,1,0.7,6.8,0.05,0.95,1,83.368,1,0.842593,67.521667,27.592756,5,-999
1735,35,32,1.4,6.8,0.8,0,1.1,15,1.2,3.4,1,0.1,2.7,0,40,0.1,0.6,7,0.1,0.6,1.03,0.1,0,0.953704,81.859,0.953704,0.941358,77.208333,29.325277,1,-999
1736,65,61,2.5,7,0.5,0.2,0.7,10,0.8,3.4,2,2.3,0.5,0,0,0.6,0.3,3,0.2,0.8,3.3,0.05,0.15,1,83.299,1,0.882716,71.101019,35.39412,7,-999
1737,70,63,2.5,7.6,0.5,0.3,0,20,1.2,4.5,1,1.5,0.2,0,-50,0.9,0.1,9,0.1,0.1,0.85,0,0.1,1,82.545,1,0.796296,60.517809,41.332443,8,-999
1738,50,31,2.1,6.4,0.9,0,1.5,30,1.6,5.1,0.8,0.1,1,0,-40,0.4,0.8,5,0.8,0.2,1,0.2,0.4,1,82.202,1,0.854938,70.966389,34.682252,4,-999
1739,40,32,2.1,5.1,0.8,2.5,0.3,40,1.8,6,0.8,0.1,0.1,0,70,1,0,6,0.2,0.4,0.82,0.05,0.15,1,83.128,1,0.851852,68.664136,26.765617,2,-999
1740,35,32,1.3,7.3,1,0.3,0.3,20,0.9,6,0.9,0,0.2,0,-80,1.7,0.7,7,0.4,0.5,1.12,0,0.1,0.996914,82.27,0.996914,0.876543,75.248025,32.04051,1,-999
1741,55,38,2.3,6.5,0.7,0.8,0.6,35,1.6,5.9,0.8,0,0.3,0,-20,1.6,0.1,5,0.5,1,1.12,0,0.2,1,81.653,1,0.901235,71.936728,23.125894,5,-999
1742,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.929012,77.312531,25.133673,4,-999
1743,65,58,2.3,7.6,0.7,0.2,0.1,10,0.7,3.9,2,0.1,2.2,0,70,1.9,0.1,9,0.1,0.1,0.85,0,0.1,0.814815,80.727,0.814815,0.987654,77.852901,16.117676,7,-999
1744,30,29,2,4,0.8,0.3,3.6,10,0.8,3.4,2,0,2.8,0,80,0.7,0,5,0.2,0.3,0.98,0,0,0.722222,81.001,0.722222,0.95679,77.334877,32.741043,0,-999
1745,30,30,1.2,6.8,0.9,0.4,0.7,10,0.8,3.4,2,1.9,0.9,0,-70,0.3,0.7,8,0.1,0.2,0.95,0,0,0.799383,81.927,0.799383,0.929012,77.104383,35.863538,0,-999
1746,60,32,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,1.1,1.7,0,60,0.9,0.1,5,1,0.3,1.02,0.7,0.2,0.858025,80.761,0.858025,0.981481,79.585741,32.385968,6,-999
1747,60,46,2.1,7.7,0.9,0,0.2,10,0.8,3.4,2,1.2,1.6,0,50,0.9,0.1,3,0.9,0.1,2.95,0.65,0.05,1,82.99,1,0.932099,75.573827,34.60332,6,-999
1748,30,29,2,4,1,1,2.9,10,0.8,3.4,2,0.9,1.9,0,80,0.1,0.1,4,0.3,0.1,1.31,0,0,0.87963,82.27,0.87963,0.938272,77.823426,40.328844,0,-999
1749,55,54,1.9,7.8,1,0.1,0,30,1.4,5.8,0.8,0.4,0,0,40,1.3,0.3,8,0.02,0.6,1.09,0,0,1,82.716,1,0.907407,73.045185,19.901192,5,-999
1750,70,70,2.5,7.6,0.5,0.3,0,30,1.4,5.8,1,0,0.4,0,-80,1,0.5,5,0.02,1,1.88,0,0,1,82.373,1,0.771605,55.383642,28.569691,8,-999
1751,50,39,2,6.8,1,0.1,1,35,1.6,5.9,1,0,0.3,0,80,1.4,0.8,3,0.8,0.4,2.6,0.5,0.15,0.993827,82.064,0.993827,0.944444,77.843179,22.825733,4,-999
1752,60,41,2.1,7.7,0.9,0.2,0,15,1.2,3.4,0.8,0.6,2.2,0,-40,0.2,0.2,7,0.4,0.2,0.88,0.1,0,1,83.162,1,0.873457,73.064568,39.822615,6,-999
1753,35,32,2.2,4.3,0.8,0,3.6,40,2,5.4,1,0.7,0.1,0,20,1.6,0.1,2,0.4,0.8,3.9,0.4,0,1,82.785,1,0.929012,72.28071,20.627797,1,-999
1754,65,44,2.4,7.3,0.6,0.4,0.2,20,1,5.4,0.8,0,0.8,0,-20,0.5,0.7,5,0.6,0.5,1.23,0.45,0.05,1,81.584,1,0.876543,71.233488,34.921835,7,-999
1755,45,34,2.6,4.7,0.4,2,1.2,10,0.6,4.5,2,0,1.7,0,-20,1,0.5,5,0.3,0.7,0.87,0.15,0,0.67284,80.796,0.67284,1,79.206111,23.201427,3,-999
1756,30,30,1.9,4.3,0.8,1.2,2.4,25,1.8,3.8,0.9,0.2,2.2,0,20,0.7,0,5,0.2,0.1,1.06,0,0,1,81.927,1,0.888889,73.922099,33.412812,0,-999
1757,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.935185,77.235,25.133673,4,-999
1758,35,32,1.4,6.8,0.9,0.8,0.3,10,0.8,3.4,2,2.3,0.5,0,-70,0.3,0.8,8,0.1,0.1,0.87,0.05,0.05,0.885802,82.407,0.885802,0.916667,76.334568,40.188974,1,-999
1759,30,29,1.5,5.4,0.9,2.2,0.3,10,0.8,3.4,2,2.1,0.7,0,-40,0.1,0.1,6,0.2,0.2,1.06,0,0,0.774691,82.03,0.774691,0.932099,76.859105,36.223811,0,-999
1760,40,36,1.9,5.7,0.8,2.2,0,10,0.8,3.4,2,1.9,0.9,0,0,0.7,0.4,7,0.1,0.1,0.85,0.05,0.05,0.92284,82.476,0.92284,0.935185,75.430432,38.498028,2,-999
1761,60,41,2.1,7.7,0.9,0.2,0,10,0.8,3.4,2,0.7,2.1,0,50,0.6,0.8,7,0.4,0.3,0.88,0.05,0.25,0.854938,82.27,0.854938,0.984568,78.864444,27.411049,6,-999
1762,50,33,2.1,6.4,0.9,0.8,0.7,10,0.8,3.4,2,0.4,2.4,0,80,0.7,0.8,3,1.1,0.1,2.1,0.6,0.35,0.651235,81.344,0.651235,0.966049,77.967778,38.172382,4,-999
1763,45,32,1.7,7.1,1,0.1,0.7,10,0.8,3.4,2,0.5,2.3,0,80,0.5,0.1,5,0.6,0.1,1.27,0.35,0.15,0.935185,81.447,0.935185,0.916667,77.620926,40.425172,3,-999
1764,60,44,2.1,7.7,0.8,0.2,0,20,0.9,6,0.9,0.1,0.1,0,-30,0.1,0.4,8,0.3,0.3,0.8,0.05,0.25,1,82.99,1,0.808642,69.368179,37.557224,6,-999
1765,45,44,2.3,5.3,0.7,1.4,1.2,20,0.9,6,1,0.2,0,0,-10,1.3,0,2,0.1,0.5,5.2,0,0.1,1,83.059,1,0.87037,70.781451,34.944813,3,-999
1766,65,63,2.4,7.3,0.6,0.1,0.5,10,0.8,3.4,2,1.6,1.2,0,40,1.6,0.8,9,0.02,0.8,0.89,0,0,0.54321,80.247,0.54321,1,78.834691,8.462671,7,-999
1767,55,32,1.9,7.8,0.9,0,0.1,30,1.4,5.8,1,0.1,0.3,0,70,1.1,0.2,4,1.2,0.7,1.5,0.15,0.7,1,82.75,1,0.925926,75.957531,26.404452,5,-999
1768,30,29,2,4,0.8,2,1.9,40,1.8,6,0.8,0,0.2,0,-80,0.6,0.7,5,0.2,1,0.98,0,0,1,82.03,1,0.867284,71.119259,21.367516,0,-999
1769,65,48,2.6,6.8,0.4,0,1.1,30,1.4,5.8,1,0,0.4,0,20,0.5,0.5,7,0.3,0.6,0.83,0.1,0,1,82.888,1,0.92284,72.82392,25.324512,7,-999
1770,35,30,1.5,6.3,1,0.8,0.8,15,1.2,3.4,0.8,1.2,1.6,0,50,0.8,0.2,4,0.7,0.1,1.8,0,0.2,0.990741,82.407,0.990741,0.904321,75.976944,38.709396,1,-999
1771,40,30,1.7,6.4,0.9,0.9,0.6,35,1.8,5.2,0.8,0.6,0.4,0,-60,1.1,0,5,0.8,0.3,1.2,0.3,0.05,1,82.099,1,0.845679,69.972994,31.709443,2,-999
1772,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.996914,82.27,0.996914,0.929012,77.24679,25.133673,4,-999
1773,30,29,1.3,6.2,0.9,0.2,1.5,10,0.8,3.4,2,1.8,1.0,0,-80,0.9,0,7,0.2,0.1,1.01,0,0,0.830247,82.167,0.830247,0.929012,76.698117,40.442712,0,-999
1774,30,29,1.3,6.2,0.9,0.3,1.4,10,0.8,3.4,2,0.6,2.2,0,-70,0.3,0,7,0.02,0.7,1.01,0,0,0.614198,81.31,0.614198,0.978395,78.178796,24.096141,0,-999
1775,40,37,2.6,4.2,0.4,0.7,3,10,0.8,3.4,2,1.1,1.7,0,70,0.3,0.1,5,0.1,0.4,0.95,0,0.05,0.861111,81.104,0.861111,0.950617,77.669568,31.577151,2,-999
1776,45,30,2,6.1,1,0.8,1,10,0.8,3.4,2,0.8,2.0,0,50,0.6,0.1,5,0.7,0.3,1.02,0,0.35,0.854938,81.036,0.854938,0.990741,79.381142,34.935235,3,-999
1777,50,32,2,6.8,1,0.8,0.3,10,0.8,3.4,2,1,1.8,0,80,0.5,0.1,6,0.5,0.1,0.86,0.35,0.15,0.929012,82.682,0.929012,0.925926,78.092623,40.311178,4,-999
1778,35,30,2.2,4.3,0.8,0.8,2.8,10,0.8,3.4,2,0.5,2.3,0,60,0.5,0.1,3,0.7,0.2,1.85,0.05,0.2,0.888889,82.236,0.888889,0.950617,77.24,38.744567,1,-999
1779,45,37,2.3,5.3,0.7,2,0.6,40,1.8,6,0.9,0.1,0.1,0,-70,0.9,0.5,6,0.2,0.2,0.86,0.05,0.1,1,83.745,1,0.805556,63.717778,31.752052,3,-999
1780,40,32,1.4,7.7,1,0,0.2,40,1.8,6,0.8,0,0.2,0,-20,0.1,0.9,6,0.5,0.9,1.24,0.1,0.2,1,82.99,1,0.864198,69.314259,25.258746,2,-999
1781,70,48,2.5,7.6,0.5,0,0.3,30,1.4,5.8,1,0.2,0.2,0,80,1.1,0.8,7,0.4,0.5,0.87,0.35,0,1,82.167,1,0.925926,76.474228,25.946455,8,-999
1782,65,53,2.3,7.6,0.7,0.1,0.2,15,1.2,3.4,1,1.3,1.5,0,-40,1.8,0.7,3,0.7,0.7,3.1,0.4,0.3,1,83.265,1,0.87963,69.613704,35.431006,7,-999
1783,30,29,2,4,0.8,1.6,2.3,20,0.9,6,0.8,0.2,0,0,50,1.3,0.2,5,0.02,0.7,0.98,0,0,0.91358,81.036,0.91358,0.92284,76.21284,21.860875,0,-999
1784,60,52,2.6,6.2,0.4,0.4,1.3,10,0.8,3.4,2,1.1,1.7,0,-50,0.4,0,2,0.8,0.4,5.4,0,0,1,83.333,1,0.888889,73.004784,41.097204,6,-999
1785,35,31,1.3,7.3,1,0.2,0.4,35,1.9,5,0.9,0.3,0.9,0,10,0.7,0.5,9,0.1,0.3,0.81,0.05,0.05,1,82.202,1,0.925926,72.778981,28.061069,1,-999
1786,50,34,1.8,7.5,0.9,0.2,0.2,20,1.4,3.9,0.9,0.1,2.2,0,20,1.8,0.3,7,0.4,1,0.85,0.15,0.25,0.95679,81.516,0.95679,0.95679,78.784938,18.184429,4,-999
1787,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.929012,77.253272,25.133673,4,-999
1788,65,55,2.3,7.6,0.7,0,0.3,10,0.8,3.4,2,0.4,2.4,0,70,0.1,0.8,2,1.2,0.1,6.4,0.35,0.85,1,83.779,1,0.854938,70.667747,43.628999,7,-999
1789,65,46,2.3,7.6,0.7,0,0.3,10,0.8,3.4,2,0.3,2.5,0,-70,0.9,0.1,3,1.1,0.1,2.7,0,0,1,83.333,1,0.885802,73.646481,42.546447,7,-999
1790,30,30,1.2,6.8,1,0,1.1,10,0.7,3.9,2,0.5,1.8,0,-20,0.1,1,2,0.02,0.1,6.78,0,0,0.888889,82.305,0.888889,0.919753,76.874228,39.624327,0,-999
1791,40,34,2.6,4.2,0.4,0.7,3,10,0.8,3.4,2,0.3,2.5,0,30,0.2,0.1,2,0.7,0.1,3.5,0.3,0.1,0.929012,82.579,0.929012,0.938272,77.062191,41.111093,2,-999
1792,30,29,2,4,1,1.1,2.8,10,0.8,3.4,2,0.5,2.3,0,80,0.8,0.1,2,0.8,0.1,3.98,0,0,0.861111,82.099,0.861111,0.950617,77.993457,38.022234,0,-999
1793,55,54,2.5,5.9,0.5,0.6,1.4,10,0.8,3.4,2,0.8,2.0,0,10,0.7,0.1,7,0.02,0.1,0.96,0,0,1,83.128,1,0.901235,73.09679,40.294814,5,-999
1794,40,36,1.4,7.7,1,0.2,0,35,1.6,5.9,0.8,0.3,0,0,-40,1.8,0.9,9,0.1,0.5,0.86,0.1,0,1,81.859,1,0.901235,71.21287,26.379585,2,-999
1795,60,54,2.4,6.8,0.6,0.5,0.6,30,1.8,4.5,0.8,1.4,0.3,0,-20,1.6,0.2,8,0.1,0.6,0.87,0,0.1,1,82.853,1,0.888889,68.650216,24.553531,6,-999
1796,45,44,1.7,7.1,0.8,0.2,0.6,25,1.3,5.2,0.9,1,0,0,-50,0.5,0.6,6,0.02,0.2,1.4,0,0,1,83.402,1,0.802469,66.697037,37.454051,3,-999
1797,30,29,1.4,5.8,1,0.4,1.7,15,1.2,3.4,0.9,1.1,1.7,0,50,0.2,0.5,7,0.1,0.7,0.95,0,0,0.932099,81.584,0.932099,0.959877,78.306265,25.831332,0,-999
1798,65,44,2.3,7.6,0.7,0.1,0.2,10,0.8,3.4,2,0.8,2.0,0,40,0.9,0.1,7,0.4,1,0.87,0.1,0.3,0.891975,81.653,0.891975,1,79.730864,20.876566,7,-999
1799,55,53,1.9,7.8,0.8,0.1,0,30,1.4,5.8,0.9,0.1,0.3,0,20,1.5,0.2,3,0.1,0.8,3.8,0,0.05,1,83.436,1,0.830247,63.425772,26.345159,5,-999
1800,40,32,2.6,4.2,0.4,1.7,2,20,1.4,3.9,0.8,1,1.3,0,-80,0.6,0.7,2,0.9,0.1,3.3,0.5,0.25,1,82.579,1,0.891975,74.012407,38.612734,2,-999
1801,70,52,2.5,7.6,0.5,0.3,0,40,1.8,6,1,0.2,0,0,80,1.2,0.1,5,0.5,0.4,1.4,0.25,0.25,1,82.305,1,0.854938,64.067438,27.706197,8,-999
1802,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.993827,82.27,0.993827,0.929012,77.228302,25.133673,4,-999
1803,35,32,1.5,6.3,1,1.4,0.2,10,0.6,4.5,2,0.9,0.8,0,70,2,0,7,0.2,0.9,0.95,0,0,0.175926,80.556,0.175926,1,76.085802,9.483593,1,-999
1804,30,29,1.4,5.8,1,2.1,0,10,0.6,4.5,2,0.3,1.4,0,70,1.7,0.9,7,0.1,1,0.95,0,0,0,80.213,0,1,69.307531,4.376876,0,-999
1805,35,32,1.5,6.3,1,1.2,0.4,10,0.8,3.4,2,0.9,1.9,0,60,0.4,1,7,0.2,1,0.95,0.05,0.05,0.54321,81.379,0.54321,1,78.733611,19.029807,1,-999
1806,45,31,1.6,7.6,1,0,0.3,10,0.8,3.4,2,0.5,2.3,0,80,0.7,0.8,5,0.8,0.4,1.3,0.1,0.35,0.740741,80.521,0.740741,0.987654,79.10284,34.339829,3,-999
1807,35,31,1.8,5.2,1,1,1.7,10,0.8,3.4,2,0.8,2.0,0,50,0.5,1,3,0.9,0.6,2.3,0.2,0,0.648148,81.756,0.648148,1,78.853333,26.076157,1,-999
1808,40,32,1.8,6,1,0.8,1.1,10,0.8,3.4,2,0.8,2.0,0,70,0.8,1,5,0.7,0.2,1.2,0.15,0.15,0.407407,80.864,0.407407,1,78.437377,27.365519,2,-999
1809,50,45,1.8,7.5,1,0.1,0.3,35,1.6,5.9,1,0.2,0.1,0,-60,0.4,0.8,9,0.1,1,0.84,0.05,0.05,1,81.584,1,0.935185,72.512315,20.92968,4,-999
1810,70,33,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,2,0.8,0,-30,1.5,0.1,5,1,0.4,0.9,0.4,0.2,0.885802,80.727,0.885802,0.981481,79.485895,33.528145,8,-999
1811,45,40,1.6,7.6,0.8,0.2,0.1,40,2,5.4,0.8,0.5,0.3,0,80,1.5,0.4,9,0.1,0.2,0.85,0.1,0,1,81.859,1,0.87037,70.011914,23.633413,3,-999
1812,35,30,2.2,4.3,0.8,2.5,1.1,40,1.8,6,0.9,0.1,0.1,0,50,0.9,0.2,4,0.3,0.7,1.23,0,0.05,1,82.785,1,0.87963,72.227006,21.846589,1,-999
1813,30,29,2,4,0.9,1.1,2.8,30,1.7,4.8,0.9,0.5,0.9,0,40,1.9,0.9,2,1.2,0.9,3.98,0,0,0.962963,81.55,0.962963,0.938272,77.102006,13.135287,0,-999
1814,60,59,2.3,7,0.7,0.6,0.3,15,1.2,3.4,0.9,1.3,1.5,0,0,1.3,0.6,3,0.02,0.7,3.48,0,0,1,83.128,1,0.891975,70.227006,27.688097,6,-999
1815,45,37,1.6,7.6,0.9,0.1,0.2,15,1.1,3.7,1,1.8,0.7,0,-20,0.3,0.2,8,0.2,0.2,0.89,0.05,0.05,1,82.476,1,0.895062,75.094259,38.870805,3,-999
1816,65,44,2.3,7.6,0.7,0.1,0.2,20,1.5,3.6,0.8,0.6,2,0,-80,0.7,0.1,7,0.4,0.4,0.87,0.3,0.05,1,83.128,1,0.867284,71.34963,35.245612,7,-999
1817,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,0.993827,82.27,0.993827,0.932099,77.21216,25.133673,4,-999
1818,70,63,2.5,7.6,0.5,0.2,0.1,35,2,4.7,0.9,0.8,0.7,0,80,0.3,0.1,9,0.1,1,0.85,0,0,1,81.722,1,0.851852,67.305772,19.148608,8,-999
1819,30,29,2,4,1,0.4,3.5,40,1.8,6,1,0.2,0,0,80,0.8,0,5,0.1,0.2,0.98,0,0,1,82.373,1,0.885802,70.98713,28.89026,0,-999
1820,35,35,1.3,7.3,1,0.3,0.3,40,1.9,5.7,0.8,0.5,0,0,50,1.6,1,3,0.02,0.9,3.63,0,0,1,82.407,1,0.910494,74.468148,13.382671,1,-999
1821,55,54,1.9,7.8,1,0,0.1,15,1.2,3.4,1,2.8,0,0,-10,1.6,0.2,9,0.02,0.1,0.95,0,0,1,81.962,1,0.910494,69.837531,34.840674,5,-999
1822,55,54,1.9,7.8,1,0,0.1,10,0.8,3.4,2,0.2,2.6,0,20,1,0.1,9,0.02,0.1,0.95,0,0,1,81.687,1,0.91358,73.229907,35.905789,5,-999
1823,70,69,2.6,7.3,0.4,0.2,0.4,10,0.8,3.4,2,0.7,2.1,0,-40,0.9,0,9,0.02,1,0.89,0,0,0.981481,80.864,0.981481,0.993827,78.074321,18.483439,8,-999
1824,70,69,2.5,7.6,0.5,0.2,0.1,15,1.2,3.4,0.8,2.8,0,0,-70,0.8,0.2,7,0.02,0.1,1.25,0,0,1,84.362,1,0.75,59.275556,44.705657,8,-999
1825,55,49,2.2,6.7,0.8,1.2,0,35,2,4.7,1,0.6,0.9,0,-40,0.9,0,8,0.1,0.5,0.86,0,0.05,1,83.059,1,0.873457,67.662562,25.118666,5,-999
1826,30,29,2,4,1,3.8,0.1,40,1.8,6,0.8,0.1,0.1,0,40,1.5,0.4,3,0.8,0.8,1.98,0,0,1,82.407,1,0.901235,73.884444,17.781729,0,-999
1827,40,33,1.4,7.7,0.9,0.2,0,25,1.5,4.5,0.9,1.3,0.4,0,50,0.2,0.5,8,0.3,0.2,0.9,0.05,0.15,1,82.545,1,0.854938,72.367346,35.990104,2,-999
1828,45,42,2.6,4.7,0.4,0.3,2.9,15,0.8,5.1,2,0.5,0.6,0,10,1.2,0.2,2,0.3,0.8,4.4,0.05,0.1,0.990741,82.373,0.990741,0.95679,77.295525,28.481937,3,-999
1829,60,39,2.1,7.7,0.8,0.1,0.1,25,1.9,3.6,0.8,1.5,1.1,0,80,1.9,0.9,4,0.9,0.3,1.67,0.9,0,0.438272,80.83,0.438272,0.95679,75.962315,16.983493,6,-999
1830,40,32,1.5,7.2,1,0.3,0.4,10,0.8,3.4,2,1.9,0.9,0,-10,0.5,0,6,0.6,0.6,1.14,0.05,0.1,0.796296,81.584,0.796296,1,79.276142,29.359103,2,-999
1831,65,53,2.3,7.6,0.7,0.3,0,35,1.6,5.9,0.9,0.1,0.2,0,-60,0.7,0.8,8,0.2,1,0.89,0.15,0.05,1,83.436,1,0.833333,66.316173,22.826194,7,-999
1832,50,32,1.9,7.1,0.9,0.6,0.2,25,1.3,5.2,0.9,0.2,0.8,0,0,1,0.5,6,0.6,0.6,0.92,0.05,0.05,1,82.27,1,0.932099,77.220401,25.133673,4,-999
1833,70,69,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,0.9,1.9,0,40,0.1,0,2,0.2,0.1,7.4,0,0.15,1,84.431,1,0.799383,64.716852,44.815925,8,-999
1834,70,69,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,1.8,1.0,0,-70,0.1,0,2,0.1,0.1,7.5,0,0.05,1,84.499,1,0.796296,64.362222,44.914604,8,-999
1835,70,66,2.5,7.6,0.5,0.3,0,10,0.8,3.4,2,1.7,1.1,0,-80,0.3,0.1,2,0.5,0.1,7.1,0,0.1,1,84.328,1,0.808642,65.985957,44.478332,8,-999
1836,50,35,2.3,5.9,0.7,1.8,0.2,10,0.8,3.4,2,0.9,1.9,0,-80,1,0.3,3,0.9,0.1,2.05,0.45,0.45,0.938272,82.819,0.938272,0.919753,76.100154,41.171676,4,-999
1837,50,32,2.3,5.9,0.7,0.4,1.6,10,0.6,4.5,2,0.7,1,0,-80,1,0.3,3,1.2,0.1,1.85,0.45,0.5,0.938272,82.682,0.938272,0.935185,77.375309,39.794692,4,-999
1838,65,56,2.3,7.6,0.7,0,0.3,30,1.7,4.8,0.8,1.1,0.3,0,-30,0.6,0.1,3,0.5,0.1,3.3,0.25,0.25,1,84.602,1,0.737654,53.318488,38.307453,7,-999
1839,45,31,1.6,7.6,0.9,0.1,0.2,10,0.8,3.4,2,1.2,1.6,0,70,1.7,0.6,3,1.2,0.5,2.6,0.8,0.4,0.188272,80.898,0.188272,1,76.404938,11.043246,3,-999
1840,45,33,2.1,5.8,0.8,2,0.1,25,1.1,6.1,1,0,0.1,0,40,0.8,0.7,6,0.3,0.8,0.86,0.25,0,0.969136,82.099,0.969136,0.944444,77.860093,20.77953,3,-999
1841,60,59,2.1,7.7,0.9,0,0.2,15,1.2,3.4,0.9,1.7,1.1,0,-40,0.2,0.4,8,0.02,0.9,1.08,0,0,1,82.407,1,0.854938,72.118364,25.162757,6,-999
1842,35,32,2,4.7,0.8,1.4,1.8,35,1.8,5.2,0.8,0.8,0.2,0,-70,0.3,1,5,0.3,0.4,1.08,0,0.05,1,81.962,1,0.858025,70.183025,28.722928,1,-999
1843,65,64,2.3,7.6,0.7,0,0.3,15,1.1,3.7,0.8,1.9,0.6,0,50,1.3,0.3,2,0.1,0.3,7.5,0,0.1,1,83.23,1,0.876543,69.961574,25.16976,7,-999
1844,50,31,2.5,5.4,0.5,1.1,1.4,35,1.6,5.9,0.8,0.2,0.1,0,0,1.3,0.8,5,0.5,1,0.85,0.2,0.25,1,81.516,1,0.904321,74.091389,20.681908,4,-999
1845,70,63,2.6,7.3,0.4,0,0.6,25,1.1,6.1,0.9,0,0.1,0,-10,0.8,0.2,9,0.1,0.1,0.81,0,0,1,82.75,1,0.756173,56.739907,39.347919,8,-999
1846,30,30,1.6,5.1,0.9,0,2.8,40,1.9,5.7,1,0.5,0,0,-30,1.8,0,6,0.2,0.6,1,0,0,1,82.545,1,0.950617,73.450802,21.758144,0,-999
